order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAUG828621403,25-Aug-22,789621,25891201,147,8/28/2022,8/28/2022,132,0,1,0
FAUG828420201,25-Aug-22,789420,25891201,301,8/28/2022,8/27/2022,301,1,1,1
FAUG826320201,25-Aug-22,789320,25891201,207,8/26/2022,8/27/2022,207,1,0,1
FAUG827102202,25-Aug-22,789102,25891201,316,8/27/2022,8/27/2022,316,1,1,1
FAUG828902403,25-Aug-22,789902,25891201,161,8/28/2022,8/28/2022,153,0,1,0
FAUG826403501,25-Aug-22,789403,25891201,429,8/26/2022,8/26/2022,408,0,1,0
FAUG826220501,25-Aug-22,789220,25891201,325,8/26/2022,8/26/2022,309,0,1,0
FAUG828220201,25-Aug-22,789220,25891201,409,8/28/2022,8/29/2022,368,0,0,0
FAUG827720501,25-Aug-22,789720,25891201,479,8/27/2022,8/27/2022,479,1,1,1
FAUG826522201,25-Aug-22,789522,25891201,168,8/26/2022,8/26/2022,151,0,1,0
FAUG827522501,25-Aug-22,789522,25891201,120,8/27/2022,8/27/2022,120,1,1,1
FAUG826101301,25-Aug-22,789101,25891201,483,8/26/2022,8/26/2022,483,1,1,1
FAUG827422501,25-Aug-22,789422,25891501,179,8/27/2022,8/28/2022,143,0,0,0
FAUG826703501,25-Aug-22,789703,25891501,105,8/26/2022,8/27/2022,84,0,0,0
FAUG828703501,25-Aug-22,789703,25891501,166,8/28/2022,8/28/2022,166,1,1,1
FAUG826503501,25-Aug-22,789503,25891501,126,8/26/2022,8/25/2022,126,1,1,1
FAUG828501603,25-Aug-22,789501,25891501,174,8/28/2022,8/28/2022,174,1,1,1
FAUG826321501,25-Aug-22,789321,25891501,128,8/26/2022,8/26/2022,128,1,1,1
FAUG828321603,25-Aug-22,789321,25891501,146,8/28/2022,8/28/2022,146,1,1,1
FAUG828902501,25-Aug-22,789902,25891501,235,8/28/2022,8/29/2022,235,1,0,1
FAUG828203501,25-Aug-22,789203,25891501,239,8/28/2022,8/27/2022,239,1,1,1
FAUG827522501,25-Aug-22,789522,25891501,147,8/27/2022,8/27/2022,147,1,1,1
FAUG827201501,25-Aug-22,789201,25891501,205,8/27/2022,8/26/2022,205,1,1,1
FAUG826403501,25-Aug-22,789403,25891501,169,8/26/2022,8/26/2022,169,1,1,1
FAUG828403501,25-Aug-22,789403,25891501,241,8/28/2022,8/27/2022,217,0,1,0
FAUG826221501,25-Aug-22,789221,25891501,191,8/26/2022,8/26/2022,172,0,1,0
FAUG827221501,25-Aug-22,789221,25891501,114,8/27/2022,8/27/2022,114,1,1,1
FAUG828101501,25-Aug-22,789101,25891501,213,8/28/2022,8/28/2022,213,1,1,1
FAUG828103501,25-Aug-22,789103,25891501,219,8/28/2022,8/29/2022,208,0,0,0
FAUG828303601,25-Aug-22,789303,25891501,234,8/28/2022,8/28/2022,234,1,1,1
FAUG826102501,25-Aug-22,789102,25891501,241,8/26/2022,8/26/2022,241,1,1,1
FAUG828102501,25-Aug-22,789102,25891501,173,8/28/2022,8/27/2022,164,0,1,0
FAUG827421501,25-Aug-22,789421,25891501,115,8/27/2022,8/26/2022,103,0,1,0
FAUG827402501,25-Aug-22,789402,25891501,126,8/27/2022,8/27/2022,113,0,1,0
FAUG826220501,25-Aug-22,789220,25891501,216,8/26/2022,8/26/2022,216,1,1,1
FAUG827720501,25-Aug-22,789720,25891501,242,8/27/2022,8/27/2022,230,0,1,0
FAUG828503602,25-Aug-22,789503,25891602,53,8/28/2022,8/28/2022,53,1,1,1
FAUG826301602,25-Aug-22,789301,25891602,186,8/26/2022,8/26/2022,167,0,1,0
FAUG826702602,25-Aug-22,789702,25891602,80,8/26/2022,8/26/2022,64,0,1,0
FAUG828102602,25-Aug-22,789102,25891602,75,8/28/2022,8/28/2022,67,0,1,0
FAUG827621602,25-Aug-22,789621,25891602,95,8/27/2022,8/27/2022,95,1,1,1
FAUG826402602,25-Aug-22,789402,25891602,185,8/26/2022,8/26/2022,176,0,1,0
FAUG828402603,25-Aug-22,789402,25891602,199,8/28/2022,8/28/2022,199,1,1,1
FAUG827103602,25-Aug-22,789103,25891602,171,8/27/2022,8/28/2022,162,0,0,0
FAUG828103602,25-Aug-22,789103,25891602,71,8/28/2022,8/28/2022,71,1,1,1
FAUG828221602,25-Aug-22,789221,25891602,196,8/28/2022,8/28/2022,196,1,1,1
FAUG828320602,25-Aug-22,789320,25891602,86,8/28/2022,8/30/2022,86,1,0,1
FAUG826522603,25-Aug-22,789522,25891602,180,8/26/2022,8/28/2022,180,1,0,1
FAUG826622602,25-Aug-22,789622,25891602,130,8/26/2022,8/26/2022,124,0,1,0
FAUG828622602,25-Aug-22,789622,25891602,100,8/28/2022,8/27/2022,90,0,1,0
FAUG827220602,25-Aug-22,789220,25891602,55,8/27/2022,8/27/2022,52,0,1,0
FAUG827101602,25-Aug-22,789101,25891602,111,8/27/2022,8/27/2022,105,0,1,0
FAUG826421602,25-Aug-22,789421,25891602,151,8/26/2022,8/29/2022,151,1,0,1
FAUG827703503,25-Aug-22,789703,25891101,500,8/27/2022,8/27/2022,500,1,1,1
FAUG828703501,25-Aug-22,789703,25891101,322,8/28/2022,8/28/2022,306,0,1,0
FAUG828321603,25-Aug-22,789321,25891101,301,8/28/2022,8/28/2022,301,1,1,1
FAUG828121503,25-Aug-22,789121,25891101,470,8/28/2022,8/28/2022,470,1,1,1
FAUG828721603,25-Aug-22,789721,25891101,404,8/28/2022,8/28/2022,404,1,1,1
FAUG826903101,25-Aug-22,789903,25891101,404,8/26/2022,8/26/2022,384,0,1,0
FAUG827903401,25-Aug-22,789903,25891101,394,8/27/2022,8/27/2022,394,1,1,1
FAUG828903101,25-Aug-22,789903,25891101,463,8/28/2022,8/27/2022,440,0,1,0
FAUG828320202,25-Aug-22,789320,25891101,364,8/28/2022,8/29/2022,328,0,0,0
FAUG826720203,25-Aug-22,789720,25891101,301,8/26/2022,8/26/2022,301,1,1,1
FAUG827702402,25-Aug-22,789702,25891101,385,8/27/2022,8/27/2022,308,0,1,0
FAUG828421402,25-Aug-22,789421,25891101,477,8/28/2022,8/30/2022,429,0,0,0
FAUG826202103,25-Aug-22,789202,25891101,317,8/26/2022,8/26/2022,301,0,1,0
FAUG827202603,25-Aug-22,789202,25891101,302,8/27/2022,8/27/2022,242,0,1,0
FAUG827403601,25-Aug-22,789403,25891101,416,8/27/2022,8/27/2022,416,1,1,1
FAUG826102501,25-Aug-22,789102,25891101,401,8/26/2022,8/26/2022,321,0,1,0
FAUG826520601,25-Aug-22,789520,25891101,424,8/26/2022,8/26/2022,339,0,1,0
FAUG827422403,25-Aug-22,789422,25891101,328,8/27/2022,8/26/2022,328,1,1,1
FAUG828422101,25-Aug-22,789422,25891101,470,8/28/2022,8/28/2022,470,1,1,1
FAUG828603503,25-Aug-22,789603,25891401,258,8/28/2022,8/28/2022,258,1,1,1
FAUG827622401,25-Aug-22,789622,25891401,248,8/27/2022,8/27/2022,248,1,1,1
FAUG828121401,25-Aug-22,789121,25891401,240,8/28/2022,8/29/2022,240,1,0,1
FAUG827501401,25-Aug-22,789501,25891401,296,8/27/2022,8/29/2022,296,1,0,1
FAUG828501401,25-Aug-22,789501,25891401,414,8/28/2022,8/31/2022,414,1,0,1
FAUG828102401,25-Aug-22,789102,25891401,299,8/28/2022,8/31/2022,284,0,0,0
FAUG827503503,25-Aug-22,789503,25891401,333,8/27/2022,8/27/2022,333,1,1,1
FAUG827320401,25-Aug-22,789320,25891401,219,8/27/2022,8/27/2022,197,0,1,0
FAUG827903401,25-Aug-22,789903,25891401,305,8/27/2022,8/27/2022,305,1,1,1
FAUG826203401,25-Aug-22,789203,25891401,260,8/26/2022,8/26/2022,234,0,1,0
FAUG826522603,25-Aug-22,789522,25891401,347,8/26/2022,8/28/2022,330,0,0,0
FAUG828522401,25-Aug-22,789522,25891401,296,8/28/2022,8/31/2022,296,1,0,1
FAUG828721603,25-Aug-22,789721,25891401,384,8/28/2022,8/28/2022,346,0,1,0
FAUG826401601,25-Aug-22,789401,25891401,291,8/26/2022,8/26/2022,291,1,1,1
FAUG828401401,25-Aug-22,789401,25891401,281,8/28/2022,8/27/2022,281,1,1,1
FAUG827720501,25-Aug-22,789720,25891401,460,8/27/2022,8/27/2022,460,1,1,1
FAUG827221501,25-Aug-22,789221,25891401,326,8/27/2022,8/27/2022,326,1,1,1
FAUG828321401,25-Aug-22,789321,25891401,397,8/28/2022,8/29/2022,397,1,0,1
FAUG827520603,25-Aug-22,789520,25891603,178,8/27/2022,8/30/2022,178,1,0,1
FAUG828501603,25-Aug-22,789501,25891603,160,8/28/2022,8/28/2022,160,1,1,1
FAUG826603603,25-Aug-22,789603,25891603,186,8/26/2022,8/26/2022,186,1,1,1
FAUG828401603,25-Aug-22,789401,25891603,51,8/28/2022,8/28/2022,51,1,1,1
FAUG828403603,25-Aug-22,789403,25891603,81,8/28/2022,8/28/2022,81,1,1,1
FAUG826522603,25-Aug-22,789522,25891603,144,8/26/2022,8/28/2022,144,1,0,1
FAUG826521603,25-Aug-22,789521,25891603,79,8/26/2022,8/27/2022,79,1,0,1
FAUG828402603,25-Aug-22,789402,25891603,104,8/28/2022,8/28/2022,104,1,1,1
FAUG826421603,25-Aug-22,789421,25891603,83,8/26/2022,8/27/2022,83,1,0,1
FAUG827421603,25-Aug-22,789421,25891603,96,8/27/2022,8/30/2022,86,0,0,0
FAUG826503603,25-Aug-22,789503,25891603,191,8/26/2022,8/26/2022,191,1,1,1
FAUG826903603,25-Aug-22,789903,25891603,197,8/26/2022,8/25/2022,158,0,1,0
FAUG827902603,25-Aug-22,789902,25891603,52,8/27/2022,8/27/2022,52,1,1,1
FAUG826203603,25-Aug-22,789203,25891603,63,8/26/2022,8/25/2022,63,1,1,1
FAUG826601603,25-Aug-22,789601,25891603,61,8/26/2022,8/26/2022,61,1,1,1
FAUG828321603,25-Aug-22,789321,25891603,161,8/28/2022,8/28/2022,161,1,1,1
FAUG827103603,25-Aug-22,789103,25891603,120,8/27/2022,8/27/2022,96,0,1,0
FAUG827202603,25-Aug-22,789202,25891603,105,8/27/2022,8/27/2022,105,1,1,1
FAUG828201603,25-Aug-22,789201,25891603,94,8/28/2022,8/27/2022,94,1,1,1
FAUG828721603,25-Aug-22,789721,25891603,145,8/28/2022,8/28/2022,145,1,1,1
FAUG828621603,25-Aug-22,789621,25891603,148,8/28/2022,8/29/2022,148,1,0,1
FAUG827102202,25-Aug-22,789102,25891202,247,8/27/2022,8/27/2022,247,1,1,1
FAUG828102202,25-Aug-22,789102,25891202,332,8/28/2022,8/29/2022,332,1,0,1
FAUG828402202,25-Aug-22,789402,25891202,331,8/28/2022,8/27/2022,331,1,1,1
FAUG828702202,25-Aug-22,789702,25891202,355,8/28/2022,8/28/2022,355,1,1,1
FAUG827221501,25-Aug-22,789221,25891202,292,8/27/2022,8/27/2022,292,1,1,1
FAUG827320401,25-Aug-22,789320,25891202,406,8/27/2022,8/27/2022,406,1,1,1
FAUG828320202,25-Aug-22,789320,25891202,377,8/28/2022,8/29/2022,358,0,0,0
FAUG827903401,25-Aug-22,789903,25891202,343,8/27/2022,8/27/2022,343,1,1,1
FAUG828903601,25-Aug-22,789903,25891202,147,8/28/2022,8/28/2022,147,1,1,1
FAUG827422202,25-Aug-22,789422,25891202,245,8/27/2022,8/27/2022,245,1,1,1
FAUG827603403,25-Aug-22,789603,25891202,277,8/27/2022,8/27/2022,277,1,1,1
FAUG828520503,25-Aug-22,789520,25891202,463,8/28/2022,8/28/2022,370,0,1,0
FAUG826720203,25-Aug-22,789720,25891202,330,8/26/2022,8/26/2022,330,1,1,1
FAUG828720403,25-Aug-22,789720,25891202,461,8/28/2022,8/28/2022,461,1,1,1
FAUG828202303,25-Aug-22,789202,25891202,131,8/28/2022,8/28/2022,131,1,1,1
FAUG826522603,25-Aug-22,789522,25891202,330,8/26/2022,8/28/2022,330,1,0,1
FAUG826301602,25-Aug-22,789301,25891303,98,8/26/2022,8/26/2022,78,0,1,0
FAUG827301303,25-Aug-22,789301,25891303,21,8/27/2022,8/27/2022,21,1,1,1
FAUG827321303,25-Aug-22,789321,25891303,82,8/27/2022,8/26/2022,82,1,1,1
FAUG828303601,25-Aug-22,789303,25891303,94,8/28/2022,8/28/2022,94,1,1,1
FAUG827720303,25-Aug-22,789720,25891303,63,8/27/2022,8/26/2022,63,1,1,1
FAUG827420303,25-Aug-22,789420,25891303,87,8/27/2022,8/29/2022,83,0,0,0
FAUG826421602,25-Aug-22,789421,25891303,55,8/26/2022,8/29/2022,49,0,0,0
FAUG826622602,25-Aug-22,789622,25891303,55,8/26/2022,8/26/2022,55,1,1,1
FAUG828520303,25-Aug-22,789520,25891303,23,8/28/2022,8/30/2022,18,0,0,0
FAUG826501303,25-Aug-22,789501,25891303,26,8/26/2022,8/26/2022,21,0,1,0
FAUG828202303,25-Aug-22,789202,25891303,37,8/28/2022,8/28/2022,37,1,1,1
FAUG827403303,25-Aug-22,789403,25891303,93,8/27/2022,8/28/2022,74,0,0,0
FAUG828403501,25-Aug-22,789403,25891303,25,8/28/2022,8/27/2022,25,1,1,1
FAUG826220501,25-Aug-22,789220,25891303,89,8/26/2022,8/26/2022,89,1,1,1
FAUG828220402,25-Aug-22,789220,25891303,68,8/28/2022,8/28/2022,68,1,1,1
FAUG827101602,25-Aug-22,789101,25891303,45,8/27/2022,8/27/2022,45,1,1,1
FAUG827402303,25-Aug-22,789402,25891303,36,8/27/2022,8/30/2022,36,1,0,1
FAUG828621403,25-Aug-22,789621,25891303,28,8/28/2022,8/28/2022,22,0,1,0
FAUG827401203,26-Aug-22,789401,25891203,375,8/27/2022,8/29/2022,337,0,0,0
FAUG827522203,26-Aug-22,789522,25891203,472,8/27/2022,8/28/2022,472,1,0,1
FAUG828301401,26-Aug-22,789301,25891203,346,8/28/2022,8/28/2022,346,1,1,1
FAUG828202602,26-Aug-22,789202,25891203,272,8/28/2022,8/28/2022,272,1,1,1
FAUG827303603,26-Aug-22,789303,25891203,230,8/27/2022,8/27/2022,230,1,1,1
FAUG827121601,26-Aug-22,789121,25891203,484,8/27/2022,8/28/2022,460,0,0,0
FAUG828121303,26-Aug-22,789121,25891203,432,8/28/2022,8/29/2022,432,1,0,1
FAUG829121502,26-Aug-22,789121,25891203,245,8/29/2022,8/31/2022,196,0,0,0
FAUG827122402,26-Aug-22,789122,25891203,474,8/27/2022,8/28/2022,427,0,0,0
FAUG829122203,26-Aug-22,789122,25891203,382,8/29/2022,9/1/2022,382,1,0,1
FAUG828903203,26-Aug-22,789903,25891203,360,8/28/2022,8/29/2022,288,0,0,0
FAUG829421602,26-Aug-22,789421,25891203,476,8/29/2022,8/30/2022,428,0,0,0
FAUG829520203,26-Aug-22,789520,25891203,166,8/29/2022,8/29/2022,158,0,1,0
FAUG829721302,26-Aug-22,789721,25891302,46,8/29/2022,8/31/2022,46,1,0,1
FAUG828321402,26-Aug-22,789321,25891302,67,8/28/2022,8/28/2022,60,0,1,0
FAUG828421302,26-Aug-22,789421,25891302,76,8/28/2022,8/30/2022,61,0,0,0
FAUG829420302,26-Aug-22,789420,25891302,54,8/29/2022,8/30/2022,54,1,0,1
FAUG827403302,26-Aug-22,789403,25891302,77,8/27/2022,8/26/2022,77,1,1,1
FAUG829403503,26-Aug-22,789403,25891302,31,8/29/2022,8/29/2022,28,0,1,0
FAUG827521302,26-Aug-22,789521,25891302,77,8/27/2022,8/27/2022,77,1,1,1
FAUG827103302,26-Aug-22,789103,25891302,51,8/27/2022,8/27/2022,51,1,1,1
FAUG827303603,26-Aug-22,789303,25891302,51,8/27/2022,8/27/2022,48,0,1,0
FAUG828303302,26-Aug-22,789303,25891302,59,8/28/2022,8/29/2022,59,1,0,1
FAUG829202603,26-Aug-22,789202,25891302,46,8/29/2022,8/29/2022,37,0,1,0
FAUG828720602,26-Aug-22,789720,25891302,96,8/28/2022,8/28/2022,96,1,1,1
FAUG829720603,26-Aug-22,789720,25891302,78,8/29/2022,8/29/2022,78,1,1,1
FAUG828703603,26-Aug-22,789703,25891302,25,8/28/2022,8/28/2022,25,1,1,1
FAUG828101403,26-Aug-22,789101,25891302,31,8/28/2022,8/28/2022,25,0,1,0
FAUG827522302,26-Aug-22,789522,25891302,24,8/27/2022,8/29/2022,19,0,0,0
FAUG829301502,26-Aug-22,789301,25891302,90,8/29/2022,8/29/2022,90,1,1,1
FAUG828420301,26-Aug-22,789420,25891301,39,8/28/2022,8/29/2022,39,1,0,1
FAUG827703501,26-Aug-22,789703,25891301,39,8/27/2022,8/27/2022,39,1,1,1
FAUG828703603,26-Aug-22,789703,25891301,25,8/28/2022,8/28/2022,25,1,1,1
FAUG828103301,26-Aug-22,789103,25891301,30,8/28/2022,8/27/2022,30,1,1,1
FAUG829201503,26-Aug-22,789201,25891301,36,8/29/2022,8/29/2022,36,1,1,1
FAUG827521601,26-Aug-22,789521,25891301,55,8/27/2022,8/28/2022,55,1,0,1
FAUG829522301,26-Aug-22,789522,25891301,98,8/29/2022,9/1/2022,93,0,0,0
FAUG828702603,26-Aug-22,789702,25891301,37,8/28/2022,8/29/2022,37,1,0,1
FAUG829702503,26-Aug-22,789702,25891301,32,8/29/2022,8/29/2022,32,1,1,1
FAUG828303302,26-Aug-22,789303,25891301,78,8/28/2022,8/29/2022,78,1,0,1
FAUG829220301,26-Aug-22,789220,25891301,76,8/29/2022,8/29/2022,76,1,1,1
FAUG829401301,26-Aug-22,789401,25891301,33,8/29/2022,8/28/2022,33,1,1,1
FAUG827721503,26-Aug-22,789721,25891102,339,8/27/2022,8/27/2022,305,0,1,0
FAUG828403201,26-Aug-22,789403,25891102,453,8/28/2022,8/28/2022,408,0,1,0
FAUG828520502,26-Aug-22,789520,25891102,417,8/28/2022,8/30/2022,396,0,0,0
FAUG829121103,26-Aug-22,789121,25891102,354,8/29/2022,8/30/2022,319,0,0,0
FAUG827522302,26-Aug-22,789522,25891102,491,8/27/2022,8/29/2022,491,1,0,1
FAUG827720102,26-Aug-22,789720,25891102,488,8/27/2022,8/28/2022,488,1,0,1
FAUG829501202,26-Aug-22,789501,25891102,353,8/29/2022,8/29/2022,353,1,1,1
FAUG828321102,26-Aug-22,789321,25891102,337,8/28/2022,8/31/2022,320,0,0,0
FAUG829202603,26-Aug-22,789202,25891102,481,8/29/2022,8/29/2022,385,0,1,0
FAUG827421102,26-Aug-22,789421,25891102,368,8/27/2022,8/30/2022,368,1,0,1
FAUG827320403,26-Aug-22,789320,25891102,310,8/27/2022,8/27/2022,294,0,1,0
FAUG828903102,26-Aug-22,789903,25891102,423,8/28/2022,8/28/2022,381,0,1,0
FAUG828102201,26-Aug-22,789102,25891102,427,8/28/2022,8/28/2022,427,1,1,1
FAUG827603102,26-Aug-22,789603,25891102,350,8/27/2022,8/26/2022,315,0,1,0
FAUG827203603,26-Aug-22,789203,25891102,390,8/27/2022,8/27/2022,390,1,1,1
FAUG828203401,26-Aug-22,789203,25891102,362,8/28/2022,8/28/2022,362,1,1,1
FAUG827122502,26-Aug-22,789122,25891502,176,8/27/2022,8/27/2022,176,1,1,1
FAUG828122502,26-Aug-22,789122,25891502,117,8/28/2022,8/30/2022,105,0,0,0
FAUG829122502,26-Aug-22,789122,25891502,131,8/29/2022,8/28/2022,118,0,1,0
FAUG829622502,26-Aug-22,789622,25891502,182,8/29/2022,8/29/2022,182,1,1,1
FAUG827301502,26-Aug-22,789301,25891502,116,8/27/2022,8/27/2022,116,1,1,1
FAUG829301502,26-Aug-22,789301,25891502,194,8/29/2022,8/29/2022,175,0,1,0
FAUG829903601,26-Aug-22,789903,25891502,125,8/29/2022,8/29/2022,125,1,1,1
FAUG829121502,26-Aug-22,789121,25891502,120,8/29/2022,8/31/2022,120,1,0,1
FAUG828520502,26-Aug-22,789520,25891502,129,8/28/2022,8/30/2022,123,0,0,0
FAUG829520502,26-Aug-22,789520,25891502,149,8/29/2022,8/31/2022,134,0,0,0
FAUG828103502,26-Aug-22,789103,25891502,169,8/28/2022,8/28/2022,161,0,1,0
FAUG829103502,26-Aug-22,789103,25891502,159,8/29/2022,9/1/2022,151,0,0,0
FAUG828503502,26-Aug-22,789503,25891502,152,8/28/2022,8/29/2022,152,1,0,1
FAUG827422502,26-Aug-22,789422,25891502,162,8/27/2022,8/30/2022,162,1,0,1
FAUG829703502,26-Aug-22,789703,25891502,210,8/29/2022,8/29/2022,210,1,1,1
FAUG829401502,26-Aug-22,789401,25891502,185,8/29/2022,8/30/2022,185,1,0,1
FAUG827721503,26-Aug-22,789721,25891502,124,8/27/2022,8/27/2022,124,1,1,1
FAUG827403502,26-Aug-22,789403,25891502,227,8/27/2022,8/27/2022,227,1,1,1
FAUG827221502,26-Aug-22,789221,25891502,199,8/27/2022,8/27/2022,199,1,1,1
FAUG829221502,26-Aug-22,789221,25891502,125,8/29/2022,8/29/2022,125,1,1,1
FAUG829402603,26-Aug-22,789402,25891502,198,8/29/2022,8/29/2022,198,1,1,1
FAUG827601502,26-Aug-22,789601,25891502,165,8/27/2022,8/27/2022,149,0,1,0
FAUG828421502,26-Aug-22,789421,25891502,144,8/28/2022,8/31/2022,144,1,0,1
FAUG827402603,26-Aug-22,789402,25891403,431,8/27/2022,8/27/2022,409,0,1,0
FAUG828402403,26-Aug-22,789402,25891403,339,8/28/2022,8/28/2022,339,1,1,1
FAUG827320403,26-Aug-22,789320,25891403,204,8/27/2022,8/27/2022,204,1,1,1
FAUG829420403,26-Aug-22,789420,25891403,386,8/29/2022,9/1/2022,386,1,0,1
FAUG829201503,26-Aug-22,789201,25891403,430,8/29/2022,8/29/2022,430,1,1,1
FAUG828603501,26-Aug-22,789603,25891403,315,8/28/2022,8/28/2022,315,1,1,1
FAUG829603503,26-Aug-22,789603,25891403,207,8/29/2022,8/29/2022,207,1,1,1
FAUG827902403,26-Aug-22,789902,25891403,270,8/27/2022,8/27/2022,270,1,1,1
FAUG828221503,26-Aug-22,789221,25891403,446,8/28/2022,8/28/2022,446,1,1,1
FAUG827703403,26-Aug-22,789703,25891403,212,8/27/2022,8/28/2022,212,1,0,1
FAUG829122403,26-Aug-22,789122,25891403,456,8/29/2022,8/29/2022,433,0,1,0
FAUG828101403,26-Aug-22,789101,25891403,469,8/28/2022,8/28/2022,469,1,1,1
FAUG829202603,26-Aug-22,789202,25891403,480,8/29/2022,8/29/2022,480,1,1,1
FAUG827121601,26-Aug-22,789121,25891403,423,8/27/2022,8/28/2022,423,1,0,1
FAUG829301502,26-Aug-22,789301,25891403,291,8/29/2022,8/29/2022,291,1,1,1
FAUG829522403,26-Aug-22,789522,25891403,347,8/29/2022,8/30/2022,347,1,0,1
FAUG828401403,26-Aug-22,789401,25891403,408,8/28/2022,8/28/2022,408,1,1,1
FAUG827622603,26-Aug-22,789622,25891503,186,8/27/2022,8/27/2022,186,1,1,1
FAUG828720602,26-Aug-22,789720,25891503,250,8/28/2022,8/28/2022,250,1,1,1
FAUG829403503,26-Aug-22,789403,25891503,179,8/29/2022,8/29/2022,170,0,1,0
FAUG828221503,26-Aug-22,789221,25891503,149,8/28/2022,8/28/2022,134,0,1,0
FAUG827103503,26-Aug-22,789103,25891503,216,8/27/2022,8/29/2022,205,0,0,0
FAUG829902503,26-Aug-22,789902,25891503,173,8/29/2022,8/29/2022,173,1,1,1
FAUG829603503,26-Aug-22,789603,25891503,155,8/29/2022,8/29/2022,155,1,1,1
FAUG829201503,26-Aug-22,789201,25891503,236,8/29/2022,8/29/2022,236,1,1,1
FAUG827102503,26-Aug-22,789102,25891503,203,8/27/2022,8/27/2022,162,0,1,0
FAUG827721503,26-Aug-22,789721,25891503,239,8/27/2022,8/27/2022,239,1,1,1
FAUG829721503,26-Aug-22,789721,25891503,145,8/29/2022,8/30/2022,145,1,0,1
FAUG828202602,26-Aug-22,789202,25891503,115,8/28/2022,8/28/2022,115,1,1,1
FAUG829522503,26-Aug-22,789522,25891503,153,8/29/2022,8/31/2022,153,1,0,1
FAUG828303503,26-Aug-22,789303,25891503,231,8/28/2022,8/28/2022,231,1,1,1
FAUG827203503,26-Aug-22,789203,25891503,171,8/27/2022,8/29/2022,171,1,0,1
FAUG827702503,26-Aug-22,789702,25891503,215,8/27/2022,8/27/2022,193,0,1,0
FAUG828422503,26-Aug-22,789422,25891503,247,8/28/2022,8/30/2022,235,0,0,0
FAUG829702503,26-Aug-22,789702,25891503,125,8/29/2022,8/29/2022,125,1,1,1
FAUG829603503,26-Aug-22,789603,25891103,326,8/29/2022,8/29/2022,326,1,1,1
FAUG828403201,26-Aug-22,789403,25891103,449,8/28/2022,8/28/2022,449,1,1,1
FAUG829903601,26-Aug-22,789903,25891103,398,8/29/2022,8/29/2022,378,0,1,0
FAUG829703502,26-Aug-22,789703,25891103,490,8/29/2022,8/29/2022,441,0,1,0
FAUG827702503,26-Aug-22,789702,25891103,418,8/27/2022,8/27/2022,376,0,1,0
FAUG829201503,26-Aug-22,789201,25891103,308,8/29/2022,8/29/2022,308,1,1,1
FAUG829520203,26-Aug-22,789520,25891103,338,8/29/2022,8/29/2022,321,0,1,0
FAUG828521501,26-Aug-22,789521,25891103,459,8/28/2022,8/30/2022,459,1,0,1
FAUG828320401,26-Aug-22,789320,25891103,404,8/28/2022,8/28/2022,404,1,1,1
FAUG827303603,26-Aug-22,789303,25891103,304,8/27/2022,8/27/2022,304,1,1,1
FAUG829621103,26-Aug-22,789621,25891103,482,8/29/2022,8/29/2022,482,1,1,1
FAUG828501103,26-Aug-22,789501,25891103,467,8/28/2022,8/28/2022,467,1,1,1
FAUG827402603,26-Aug-22,789402,25891103,334,8/27/2022,8/27/2022,334,1,1,1
FAUG829121103,26-Aug-22,789121,25891103,351,8/29/2022,8/30/2022,316,0,0,0
FAUG827522203,26-Aug-22,789522,25891103,361,8/27/2022,8/28/2022,361,1,0,1
FAUG828622501,26-Aug-22,789622,25891103,380,8/28/2022,8/28/2022,361,0,1,0
FAUG827122402,26-Aug-22,789122,25891103,311,8/27/2022,8/28/2022,295,0,0,0
FAUG827301502,26-Aug-22,789301,25891103,441,8/27/2022,8/27/2022,397,0,1,0
FAUG827902103,26-Aug-22,789902,25891103,453,8/27/2022,8/28/2022,453,1,0,1
FAUG827102503,26-Aug-22,789102,25891103,320,8/27/2022,8/27/2022,320,1,1,1
FAUG828102201,26-Aug-22,789102,25891103,336,8/28/2022,8/28/2022,336,1,1,1
FAUG827202401,26-Aug-22,789202,25891103,329,8/27/2022,8/28/2022,329,1,0,1
FAUG827420401,26-Aug-22,789420,25891103,474,8/27/2022,8/29/2022,474,1,0,1
FAUG827422502,26-Aug-22,789422,25891103,477,8/27/2022,8/30/2022,477,1,0,1
FAUG827202601,26-Aug-22,789202,25891601,152,8/27/2022,8/29/2022,152,1,0,1
FAUG828902601,26-Aug-22,789902,25891601,71,8/28/2022,8/27/2022,71,1,1,1
FAUG827521601,26-Aug-22,789521,25891601,62,8/27/2022,8/28/2022,62,1,0,1
FAUG829622601,26-Aug-22,789622,25891601,74,8/29/2022,8/30/2022,74,1,0,1
FAUG827121601,26-Aug-22,789121,25891601,162,8/27/2022,8/28/2022,162,1,0,1
FAUG827503601,26-Aug-22,789503,25891601,182,8/27/2022,8/27/2022,182,1,1,1
FAUG828220601,26-Aug-22,789220,25891601,88,8/28/2022,8/28/2022,88,1,1,1
FAUG829301601,26-Aug-22,789301,25891601,78,8/29/2022,8/28/2022,78,1,1,1
FAUG827903601,26-Aug-22,789903,25891601,108,8/27/2022,8/27/2022,97,0,1,0
FAUG829903601,26-Aug-22,789903,25891601,166,8/29/2022,8/29/2022,166,1,1,1
FAUG827203603,26-Aug-22,789203,25891601,161,8/27/2022,8/27/2022,161,1,1,1
